0.611028 -0.155105 -0.378708 0.0280179 
0.611028 -0.155105 -0.378708 0.0280179 
0.637105 -0.128741 -0.377833 -0.0495991 
0.637105 -0.128741 -0.377833 -0.0495991 
0.703432 -0.0685584 -0.343205 -0.0437442 
0.705149 0.0162793 -0.315659 0.0207519 
0.751502 0.0210539 -0.282245 0.0191233 
0.787678 -0.0207455 -0.279876 -0.0815081 
0.771002 -0.00824715 -0.277546 -0.0504075 
0.808449 0.000241084 -0.242923 0.0175848 
0.808449 0.000241084 -0.242923 0.0175848 
0.81082 -0.0498953 -0.238538 0.0243456 
0.81082 -0.0498953 -0.238538 0.0243456 
0.762945 0.0223937 -0.24938 0.0118719 
0.762945 0.0223937 -0.24938 0.0118719 
0.749443 0.0461615 -0.262452 -0.0652101 
0.742698 0.123567 -0.266094 -0.0597542 
0.701066 0.144847 -0.290087 -0.038105 
0.685287 0.0434809 -0.271821 -0.0405309 
0.696445 0.0290946 -0.303493 0.0148681 
0.678975 -0.00828027 -0.274986 0.00537708 
0.659279 0.0385115 -0.298239 -0.0345315 
0.673748 -0.0634348 -0.367977 -0.0247343 
0.639864 -0.000968579 -0.389389 -0.00364681 
0.63459 0.00310577 -0.371878 -0.0267779 
0.63459 0.00310577 -0.371878 -0.0267779 
0.695948 0.0167764 -0.390629 0.0222655 
0.691906 0.0218702 -0.367421 0.0276122 
0.691906 0.0218702 -0.367421 0.0276122 
0.678054 0.0217423 -0.397891 0.000128854 
0.678054 0.0217423 -0.397891 0.000128854 
0.691743 -0.0189767 -0.418021 -0.0837396 
0.682908 -0.0290539 -0.431699 -0.0462351 
0.706718 -0.0251648 -0.463808 -0.00687931 
0.732813 -0.10377 -0.410283 -0.0294067 
0.759151 -0.0899916 -0.417156 -0.0146857 
0.76274 -0.0572702 -0.419838 -0.0503035 
0.748531 -0.0857712 -0.398375 -0.0242519 
0.76772 -0.00462928 -0.374538 -0.0605605 
0.693478 0.000668099 -0.365857 -0.0335765 
0.696051 -0.0981826 -0.376716 -0.131218 
0.709211 -0.0631972 -0.328082 -0.0559892 
0.677075 -0.0505307 -0.322614 -0.0389569 
0.67148 -0.0579804 -0.298723 -0.0672421 
0.713797 -0.0049828 -0.278151 -0.0337764 
0.673072 0.0489005 -0.31462 0.0887834 
0.68196 0.00110676 -0.298206 0.0618563 
0.688166 0.0359651 -0.31891 0.076004 
0.672965 -0.0230456 -0.313464 -0.00790734 
0.672965 -0.0230456 -0.313464 -0.00790734 
0.723024 -0.0339182 -0.266645 -0.020862 
0.723024 -0.0339182 -0.266645 -0.020862 
0.723024 -0.0339182 -0.266645 -0.020862 
0.72821 -0.0622794 -0.245862 -0.0452876 
0.72821 -0.0622794 -0.245862 -0.0452876 
0.72821 -0.0622794 -0.245862 -0.0452876 
0.72821 -0.0622794 -0.245862 -0.0452876 
0.765244 -0.00457226 -0.262382 -0.0167112 
0.751701 -0.0635654 -0.26182 -0.0490664 
0.759697 -0.0410689 -0.306745 -0.0039032 
0.725118 -0.0285948 -0.327501 -0.00323554 
0.694464 -0.0450644 -0.301148 -0.0713518 
0.694464 -0.0450644 -0.301148 -0.0713518 
0.708253 -0.024653 -0.317452 -0.100748 
0.748423 -0.0608634 -0.329282 0.0389669 
0.748423 -0.0608634 -0.329282 0.0389669 
0.748423 -0.0608634 -0.329282 0.0389669 
0.761702 -0.00173882 -0.371596 0.0498001 
0.744124 -0.0211117 -0.377214 0.0627182 
0.744124 -0.0211117 -0.377214 0.0627182 
0.761338 -0.033738 -0.337719 0.074419 
0.761338 -0.033738 -0.337719 0.074419 
0.761338 -0.033738 -0.337719 0.074419 
0.762765 -0.0223197 -0.338164 0.0760946 
0.762765 -0.0223197 -0.338164 0.0760946 
0.742998 -0.065114 -0.360025 0.0261729 
0.738279 -0.0384622 -0.325092 -0.00173443 
0.764576 -0.0461464 -0.362643 -0.0486369 
0.774071 -0.062727 -0.333426 -0.0653124 
0.806377 -0.0374861 -0.381759 -0.0355292 
0.786994 -0.0649588 -0.389634 -0.0312436 
0.777024 -0.121569 -0.409813 0.0418761 
0.750277 -0.0725218 -0.360602 -0.0567646 
0.731945 -0.06373 -0.352255 -0.013552 
0.717504 -0.0230224 -0.331844 -0.0255103 
0.71478 0.00419274 -0.326092 -0.0238746 
0.780759 0.0096562 -0.291529 -0.0225005 
0.79792 -0.0452843 -0.335171 -0.0837265 
0.815937 -0.0824736 -0.299633 -0.0209415 
0.869941 -0.0864714 -0.296472 0.0270252 
0.855502 -0.0830419 -0.329573 0.0348655 
0.816552 -0.0268995 -0.331684 0.0732686 
0.798915 -0.0283465 -0.337042 0.0706176 
0.815478 -0.0497312 -0.280769 0.0432668 
0.860588 -0.0218039 -0.278996 0.0735684 
0.860588 -0.0218039 -0.278996 0.0735684 
0.796829 0.0231839 -0.310823 0.0556676 
0.761137 -0.00867142 -0.338471 0.0123564 
0.721592 -0.0207751 -0.304799 0.0502404 
0.683769 -0.0120954 -0.357987 0.0551373 
0.683683 0.0261543 -0.300594 -0.049722 
0.683683 0.0261543 -0.300594 -0.049722 
0.687395 0.0676045 -0.292834 -0.0350509 
0.619161 0.0711795 -0.300431 -0.0307791 
0.627683 0.0567757 -0.288505 -0.104217 
0.598606 0.0221789 -0.345437 -0.0949646 
0.598745 -0.00587945 -0.37304 -0.107827 
0.538992 -0.0722817 -0.34345 -0.0306324 
0.610445 -0.0335408 -0.332217 -0.0373977 
0.573491 -0.0319587 -0.328328 -0.0096513 
0.607321 -0.056794 -0.367885 -0.00719701 
0.599279 0.0109037 -0.354184 -0.000725456 
0.599279 0.0109037 -0.354184 -0.000725456 
0.599279 0.0109037 -0.354184 -0.000725456 
0.613188 0.0381673 -0.368092 -0.0748571 
0.613188 0.0381673 -0.368092 -0.0748571 
0.613188 0.0381673 -0.368092 -0.0748571 
0.655968 -0.00400348 -0.348019 -0.06178 
0.688586 -0.0376733 -0.373469 -0.0371555 
0.679243 0.00624908 -0.419812 -0.0491011 
0.695319 -0.00872856 -0.409667 -0.0373926 
0.710521 -0.0430117 -0.41352 0.0145833 
0.727953 -0.100396 -0.415038 0.00980629 
0.727953 -0.100396 -0.415038 0.00980629 
0.727953 -0.100396 -0.415038 0.00980629 
0.748412 -0.0339015 -0.42326 0.0227359 
0.725521 -0.0472338 -0.406436 0.0369241 
0.725521 -0.0472338 -0.406436 0.0369241 
0.725521 -0.0472338 -0.406436 0.0369241 
0.753641 -0.0715162 -0.393583 0.054391 
0.753375 -0.0615885 -0.404358 0.0314446 
0.713022 -0.0848816 -0.380843 0.0171893 
0.731515 -0.176234 -0.390939 0.00882091 
0.766848 -0.162132 -0.421251 0.0803401 
0.724754 -0.0352607 -0.404899 0.0508879 
0.724754 -0.0352607 -0.404899 0.0508879 
0.712315 0.0557024 -0.429719 0.131259 
0.712315 0.0557024 -0.429719 0.131259 
0.68895 0.0153144 -0.447594 0.138133 
0.700557 0.0221631 -0.453092 0.10003 
0.700557 0.0221631 -0.453092 0.10003 
0.708387 0.0393082 -0.413266 0.0215709 
0.708387 0.0393082 -0.413266 0.0215709 
0.708387 0.0393082 -0.413266 0.0215709 
0.685174 -0.0526755 -0.370182 0.0247813 
0.674526 -0.0862208 -0.359938 0.0618291 
0.674526 -0.0862208 -0.359938 0.0618291 
0.694009 -0.04707 -0.389602 -0.0340167 
0.694009 -0.04707 -0.389602 -0.0340167 
0.694009 -0.04707 -0.389602 -0.0340167 
0.748035 -0.0542895 -0.381544 -0.0907092 
0.748035 -0.0542895 -0.381544 -0.0907092 
0.748035 -0.0542895 -0.381544 -0.0907092 
0.737826 -0.0924564 -0.349317 0.0235339 
0.776628 -0.0807745 -0.327542 0.0851288 
0.772996 -0.0444763 -0.307579 0.125555 
0.793439 -0.022249 -0.318075 0.111576 
0.793439 -0.022249 -0.318075 0.111576 
0.757566 -0.00479681 -0.31561 0.123547 
0.739962 -0.0356359 -0.304534 0.0655884 
0.739962 -0.0356359 -0.304534 0.0655884 
0.734725 0.00311575 -0.336693 0.0821716 
0.734725 0.00311575 -0.336693 0.0821716 
0.734725 0.00311575 -0.336693 0.0821716 
0.734725 0.00311575 -0.336693 0.0821716 
0.734725 0.00311575 -0.336693 0.0821716 
0.745192 -0.0718985 -0.330008 0.0920723 
0.745192 -0.0718985 -0.330008 0.0920723 
0.723682 -0.0399779 -0.358187 0.0816861 
0.723682 -0.0399779 -0.358187 0.0816861 
0.76656 -0.0674553 -0.338766 0.063348 
0.814328 -0.0458459 -0.308663 0.0386358 
0.808094 -0.0998425 -0.348554 0.0204285 
0.767194 0.000920197 -0.410022 -0.046497 
0.782569 -0.0404237 -0.385574 -0.0318126 
0.782569 -0.0404237 -0.385574 -0.0318126 
0.782569 -0.0404237 -0.385574 -0.0318126 
0.772921 0.0245952 -0.348771 0.0302913 
0.772921 0.0245952 -0.348771 0.0302913 
0.794058 -0.0350118 -0.353294 -0.0728251 
0.752978 -0.0565354 -0.397685 -0.0978735 
0.775151 -0.0514323 -0.393466 -0.0711138 
0.815993 -0.0958651 -0.388553 -0.0597058 
0.84294 -0.0475641 -0.392571 -0.0507903 
0.834473 -0.0062383 -0.377957 -0.145868 
0.80156 0.00910205 -0.355212 -0.100534 
0.807408 0.0891579 -0.360431 -0.0909843 
0.769205 0.055051 -0.345374 -0.0733403 
0.769205 0.055051 -0.345374 -0.0733403 
0.785631 0.0163029 -0.320987 -0.0913947 
0.733415 -0.0255325 -0.33707 -0.136682 
0.723692 0.0718026 -0.38946 -0.119795 
0.733123 0.0538912 -0.445386 -0.04102 
0.718611 0.0328862 -0.44271 -0.0491627 
0.709123 -0.0422841 -0.465862 -0.0577353 
0.708486 -0.041853 -0.469263 -0.094157 
0.707686 -0.0819176 -0.484896 -0.0322454 
0.733383 -0.135093 -0.466504 -0.0348466 
0.727389 -0.0868013 -0.480631 -0.0709454 
0.764512 -0.0628449 -0.471084 -0.0716059 
0.764512 -0.0628449 -0.471084 -0.0716059 
0.776763 -0.051579 -0.450699 -0.075383 
0.776763 -0.051579 -0.450699 -0.075383 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.780898 -0.0953035 -0.490696 -0.00655188 
0.80555 -0.0672281 -0.485223 -0.00337305 
0.80555 -0.0672281 -0.485223 -0.00337305 
0.80555 -0.0672281 -0.485223 -0.00337305 
0.80555 -0.0672281 -0.485223 -0.00337305 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.844776 -0.075692 -0.517378 -0.00632165 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.856562 -0.0708374 -0.495867 0.00985361 
0.862099 -0.123349 -0.481841 0.0279888 
0.836649 -0.0716841 -0.497297 0.0502647 
0.820787 -0.057713 -0.429816 0.0576627 
0.820787 -0.057713 -0.429816 0.0576627 
0.837213 -0.0774999 -0.453218 -0.0237682 
0.831816 -0.0791657 -0.480529 0.0303445 
0.807264 -0.114841 -0.475883 -0.00340482 
0.849979 -0.086822 -0.47648 0.0389232 
0.836061 -0.0521319 -0.475485 0.0116327 
0.839161 -0.0320939 -0.460858 -0.0162904 
0.854457 -0.0501747 -0.473347 -0.0779506 
0.863385 -0.0212927 -0.4734 -0.0353557 
0.863385 -0.0212927 -0.4734 -0.0353557 
0.874621 0.0097664 -0.533927 -0.0490406 
0.919981 0.0351431 -0.513889 0.00850558 
0.885745 0.0469318 -0.548163 -0.0341582 
0.885745 0.0469318 -0.548163 -0.0341582 
0.885745 0.0469318 -0.548163 -0.0341582 
0.908058 0.0736937 -0.552658 0.00775142 
0.908058 0.0736937 -0.552658 0.00775142 
0.88412 0.018951 -0.585229 0.00111531 
0.878026 0.0411949 -0.59247 -0.0234483 
0.899494 0.0550992 -0.590129 -0.0657198 
0.867588 -0.0295047 -0.574177 -0.0561819 
0.867588 -0.0295047 -0.574177 -0.0561819 
0.890455 0.00237426 -0.560683 -0.0695544 
0.890455 0.00237426 -0.560683 -0.0695544 
0.923183 0.0507321 -0.499912 -0.0191713 
0.940126 0.0388429 -0.476908 -0.0558362 
0.915727 0.040844 -0.481607 0.00977942 
0.91233 -0.023101 -0.509793 -0.0391162 
0.91233 -0.023101 -0.509793 -0.0391162 
0.91233 -0.023101 -0.509793 -0.0391162 
0.91233 -0.023101 -0.509793 -0.0391162 
0.91233 -0.023101 -0.509793 -0.0391162 
0.937173 -0.028168 -0.478906 -0.04348 
0.949939 0.0128308 -0.45632 0.0351559 
0.949939 0.0128308 -0.45632 0.0351559 
0.930863 -0.0139452 -0.471677 0.0974999 
0.930863 -0.0139452 -0.471677 0.0974999 
0.930863 -0.0139452 -0.471677 0.0974999 
0.930863 -0.0139452 -0.471677 0.0974999 
0.930863 -0.0139452 -0.471677 0.0974999 
0.933074 -0.0405417 -0.408141 0.0434606 
0.933074 -0.0405417 -0.408141 0.0434606 
0.933074 -0.0405417 -0.408141 0.0434606 
0.930917 -0.0275548 -0.437938 -0.0335831 
0.930917 -0.0275548 -0.437938 -0.0335831 
0.930917 -0.0275548 -0.437938 -0.0335831 
0.930917 -0.0275548 -0.437938 -0.0335831 
0.884995 -0.0485657 -0.474261 -0.133438 
0.884995 -0.0485657 -0.474261 -0.133438 
0.884995 -0.0485657 -0.474261 -0.133438 
0.925596 -0.0271123 -0.424778 -0.088469 
0.925596 -0.0271123 -0.424778 -0.088469 
0.913434 -0.0148391 -0.416678 -0.126399 
0.913434 -0.0148391 -0.416678 -0.126399 
0.913434 -0.0148391 -0.416678 -0.126399 
0.875641 0.00785861 -0.403135 -0.0753271 
0.854916 0.00500362 -0.386603 -0.0622241 
0.874672 0.0109111 -0.367888 -0.0243923 
0.82346 0.0228799 -0.409598 -0.0339669 
0.82346 0.0228799 -0.409598 -0.0339669 
0.805909 -0.048734 -0.461204 -0.0623651 
0.805909 -0.048734 -0.461204 -0.0623651 
0.797854 -0.0618242 -0.425921 0.0291586 
0.781372 0.0119906 -0.438035 0.037064 
0.781372 0.0119906 -0.438035 0.037064 
0.781372 0.0119906 -0.438035 0.037064 
0.781372 0.0119906 -0.438035 0.037064 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.783359 -0.0243426 -0.462332 0.0130756 
0.811776 -0.0170665 -0.464407 0.0903957 
0.853316 0.00645935 -0.442418 0.0646143 
0.872319 -0.0668569 -0.438945 0.0856683 
0.806331 -0.0535545 -0.439093 0.0824093 
0.806331 -0.0535545 -0.439093 0.0824093 
0.781252 -0.0402556 -0.436387 -0.00632145 
0.711117 -0.00751971 -0.46926 0.0014023 
0.722607 0.0164586 -0.501605 0.0164001 
0.722607 0.0164586 -0.501605 0.0164001 
0.702317 0.0496716 -0.503134 0.00718256 
0.702317 0.0496716 -0.503134 0.00718256 
0.687109 0.0520447 -0.471005 0.0199235 
0.678426 0.0670054 -0.415905 0.00331 
0.678426 0.0670054 -0.415905 0.00331 
0.691055 0.0635559 -0.385962 -0.0476457 
0.691055 0.0635559 -0.385962 -0.0476457 
0.691055 0.0635559 -0.385962 -0.0476457 
0.699224 0.0113352 -0.390621 -0.0247511 
0.714229 0.0480297 -0.432647 -0.0348845 
0.714229 0.0480297 -0.432647 -0.0348845 
0.742964 0.0442741 -0.40479 -0.0336936 
0.758154 -0.0244459 -0.398739 -0.0256122 
0.714551 -0.0650758 -0.377436 0.0156576 
0.782185 -0.0763491 -0.386059 0.0409711 
0.764192 -0.0158166 -0.350766 0.00952048 
0.733826 -0.0177308 -0.335864 -0.0289375 
0.69909 0.0265158 -0.316179 0.0201201 
0.69909 0.0265158 -0.316179 0.0201201 
0.696317 0.0650343 -0.306855 -0.0392632 
0.668782 0.0554218 -0.339029 -0.0429554 
0.669818 0.0419633 -0.335764 0.045674 
0.651431 -0.0118999 -0.264558 0.0731084 
0.679936 0.0143737 -0.249416 0.107599 
0.746514 0.0124301 -0.297031 0.123903 
0.745975 -0.0848184 -0.283172 0.080122 
0.780485 -0.0479126 -0.298669 -1.54853e-005 
0.772023 -0.0835343 -0.27717 0.0256114 
0.75486 -0.117708 -0.295413 -0.000323222 
0.763115 -0.0647212 -0.298075 0.0290708 
0.763115 -0.0647212 -0.298075 0.0290708 
0.736572 -0.0363114 -0.328247 0.0683541 
0.765849 0.0143525 -0.342527 0.0374302 
0.807328 -0.0502854 -0.340245 0.0305943 
0.804742 -0.0679997 -0.350869 0.0711433 
0.818319 -0.0571868 -0.328426 0.0287983 
0.775056 -0.0916648 -0.361023 -0.00287619 
0.775056 -0.0916648 -0.361023 -0.00287619 
0.80491 -0.079729 -0.346328 -0.0403606 
0.779051 -0.0602787 -0.33324 -0.0667039 
0.779051 -0.0602787 -0.33324 -0.0667039 
0.779051 -0.0602787 -0.33324 -0.0667039 
0.808377 -0.0719759 -0.340451 -0.00979833 
0.771654 -0.0492893 -0.349643 0.0250524 
0.763101 -0.00406831 -0.32853 0.0237467 
0.756257 -0.0255165 -0.349227 0.0200016 
0.774464 -0.0196014 -0.319124 0.0499226 
0.760924 0.0245983 -0.345307 0.0313435 
0.722971 -0.00188353 -0.347139 0.0261983 
0.720692 0.00310491 -0.407047 0.108507 
0.720692 0.00310491 -0.407047 0.108507 
0.720692 0.00310491 -0.407047 0.108507 
0.750796 -0.0209521 -0.397139 0.0692584 
0.742511 -0.0874259 -0.369666 0.0376693 
0.742511 -0.0874259 -0.369666 0.0376693 
0.742511 -0.0874259 -0.369666 0.0376693 
0.734733 -0.0787109 -0.378835 0.0423793 
0.742623 -0.00456209 -0.412413 -0.0119754 
0.768442 -0.0322828 -0.411042 0.0334814 
0.768442 -0.0322828 -0.411042 0.0334814 
0.784819 0.0225244 -0.375753 0.0567369 
0.727472 0.0100913 -0.352466 0.0319301 
0.780943 0.00744428 -0.358059 0.00414527 
0.812571 0.0334349 -0.35616 0.0115714 
0.793828 -0.0239978 -0.352012 -0.00286283 
0.796979 0.0379614 -0.35644 -0.0310901 
0.854446 0.0380319 -0.390198 0.0685691 
0.828929 0.0485536 -0.355713 0.0103556 
0.828629 0.01615 -0.450069 0.0462361 
0.81117 0.0660637 -0.439922 0.0471153 
0.81117 0.0660637 -0.439922 0.0471153 
0.841127 0.00232166 -0.448637 0.133659 
0.785936 -0.0511775 -0.510031 0.126583 
0.795478 -0.0402954 -0.525075 0.172923 
0.798385 -0.0228887 -0.52412 0.0868782 
0.798385 -0.0228887 -0.52412 0.0868782 
0.798385 -0.0228887 -0.52412 0.0868782 
0.748935 -0.0654509 -0.508813 0.100795 
0.748935 -0.0654509 -0.508813 0.100795 
0.748935 -0.0654509 -0.508813 0.100795 
0.748935 -0.0654509 -0.508813 0.100795 
0.708786 -0.0445506 -0.544075 0.0847304 
0.708786 -0.0445506 -0.544075 0.0847304 
0.704582 -0.0661003 -0.544074 0.0602474 
0.704582 -0.0661003 -0.544074 0.0602474 
0.724154 -0.0456565 -0.497763 -0.0189012 
0.709839 -0.0157721 -0.504039 -0.0264118 
0.736666 0.00619322 -0.483777 0.0110672 
0.70664 -0.00182368 -0.42874 0.0798445 
0.683065 -0.0490479 -0.419981 0.0319345 
0.66186 -0.0242845 -0.408649 -0.0185104 
0.646399 0.0674702 -0.392739 -0.035827 
0.677813 -0.000932005 -0.404513 -0.00822747 
0.66527 -0.073931 -0.391569 0.0041094 
0.620377 -0.071594 -0.392792 -0.0259382 
0.601356 -0.00834689 -0.431648 -0.0222029 
0.582238 0.0222599 -0.376806 -0.0470716 
0.582238 0.0222599 -0.376806 -0.0470716 
0.605536 -0.0466052 -0.371525 -0.0417212 
0.57226 -0.00745193 -0.433685 -0.0314789 
0.57226 -0.00745193 -0.433685 -0.0314789 
0.563179 -0.0190539 -0.444172 -0.0445514 
0.553601 -0.0786059 -0.435666 -0.0453556 
0.594638 -0.114429 -0.406923 -0.0472605 
0.560946 -0.0891158 -0.387111 0.00182828 
0.584078 -0.113876 -0.401042 -0.0283242 
0.555075 -0.0678646 -0.393114 -0.0380649 
0.557493 -0.106415 -0.395077 -0.0603866 
0.569247 -0.109609 -0.398795 -0.0750549 
0.605539 -0.104841 -0.402202 -0.040334 
0.605539 -0.104841 -0.402202 -0.040334 
0.605539 -0.104841 -0.402202 -0.040334 
0.605539 -0.104841 -0.402202 -0.040334 
0.575147 -0.0810811 -0.401578 -0.0880808 
0.597265 -0.0789001 -0.369433 -0.0685171 
0.600718 -0.121414 -0.343526 -0.0323268 
0.621985 -0.061917 -0.341646 -0.0662039 
0.647466 -0.00210082 -0.376858 -0.0119631 
0.661539 0.0246867 -0.403028 -0.0457668 
0.693875 0.0828886 -0.402955 -0.0787951 
0.693875 0.0828886 -0.402955 -0.0787951 
0.693875 0.0828886 -0.402955 -0.0787951 
0.701055 0.0395661 -0.399042 -0.0306886 
0.687379 -0.0213232 -0.413392 -0.069878 
0.710624 -0.0109132 -0.396933 -0.0785187 
0.730517 -0.018749 -0.383913 0.0161104 
0.730517 -0.018749 -0.383913 0.0161104 
0.730517 -0.018749 -0.383913 0.0161104 
0.730517 -0.018749 -0.383913 0.0161104 
0.730517 -0.018749 -0.383913 0.0161104 
0.730517 -0.018749 -0.383913 0.0161104 
0.711174 0.0141458 -0.371244 0.0047014 
0.678352 -0.0157422 -0.414387 0.0133973 
0.678352 -0.0157422 -0.414387 0.0133973 
0.678352 -0.0157422 -0.414387 0.0133973 
0.678352 -0.0157422 -0.414387 0.0133973 
0.636859 -0.0181318 -0.395882 -0.0117611 
0.593034 -0.000537986 -0.381816 -0.0190551 
0.577585 0.0584181 -0.415632 0.0266308 
0.577585 0.0584181 -0.415632 0.0266308 
0.577585 0.0584181 -0.415632 0.0266308 
0.626416 0.082551 -0.416438 -0.00272925 
0.626416 0.082551 -0.416438 -0.00272925 
0.597838 0.0768792 -0.379617 0.0805676 
0.597838 0.0768792 -0.379617 0.0805676 
0.61068 0.0147071 -0.398601 0.0811285 
0.61068 0.0147071 -0.398601 0.0811285 
0.61068 0.0147071 -0.398601 0.0811285 
0.642692 0.00253365 -0.414718 0.0837251 
0.674952 0.00349715 -0.415322 0.0959612 
0.674952 0.00349715 -0.415322 0.0959612 
0.674952 0.00349715 -0.415322 0.0959612 
0.650436 0.0236714 -0.395274 0.0839245 
0.650436 0.0236714 -0.395274 0.0839245 
0.709433 0.0556576 -0.366856 0.0390708 
0.714042 0.0134824 -0.379456 0.00265534 
0.692375 -0.0195759 -0.389392 0.0129718 
0.677655 -0.0403764 -0.353328 0.00477229 
0.736503 -0.0160238 -0.344552 -0.0463869 
0.736503 -0.0160238 -0.344552 -0.0463869 
0.725244 0.0262544 -0.280909 0.0115905 
0.720017 0.0383445 -0.24238 -0.019867 
0.742061 0.0286687 -0.223462 -0.0167266 
0.736427 0.0767653 -0.232872 0.0700887 
0.736427 0.0767653 -0.232872 0.0700887 
0.730313 0.0504242 -0.248595 0.0647945 
0.715112 0.00324888 -0.276777 0.0861094 
0.763252 0.00392952 -0.302137 0.0263329 
0.729852 0.0118229 -0.310095 0.00930691 
0.716798 -0.0179967 -0.27583 -0.0353677 
0.724819 0.00899248 -0.233106 -0.0110903 
0.740289 -0.0214014 -0.240621 -0.0933379 
0.716599 -0.0109743 -0.246073 -0.0741031 
0.682359 -0.0250321 -0.229212 0.004825 
0.660813 -0.0115412 -0.200417 0.0737927 
0.667055 -0.0121149 -0.258092 0.00459976 
0.627632 0.0728666 -0.284391 -0.0118255 
0.627632 0.0728666 -0.284391 -0.0118255 
0.608897 0.0742618 -0.3085 0.0237963 
0.603258 0.0342905 -0.30523 0.0160984 
0.603258 0.0342905 -0.30523 0.0160984 
0.615988 0.0436913 -0.316848 0.0333061 
0.618995 0.0244588 -0.289272 0.00808624 
0.604612 0.0303839 -0.335162 0.0208734 
0.577394 -0.0155951 -0.395498 0.0620653 
0.577394 -0.0155951 -0.395498 0.0620653 
0.622519 -0.046375 -0.375732 0.12522 
0.651216 -0.0560442 -0.375108 0.0847136 
0.699238 0.0197357 -0.327096 0.0370099 
0.647921 -0.0565516 -0.36387 0.0334837 
0.660207 -0.00225232 -0.304229 0.02233 
0.669546 0.0065435 -0.249589 0.0330323 
0.646284 0.0201343 -0.221233 0.0873003 
0.640743 0.0380442 -0.186244 0.057526 
0.661926 -0.012702 -0.247244 0.0657146 
0.634431 -0.000965399 -0.259241 0.0231549 
0.634431 -0.000965399 -0.259241 0.0231549 
0.637006 0.03801 -0.249042 -0.0411918 
0.698443 0.0677674 -0.263141 -0.0869263 
0.634836 0.0479152 -0.306784 -0.0536544 
