System_realization 5.00014 4.86839 4.55541 4.93458 4.41855 4.4765 4.60309 4.57585 4.72325 6.13314 6.38272 6.01339 5.90386 6.68528 7.10653 7.44329 8.59474 8.42263 8.04347 8.92984 8.21332 8.74213 8.68472 9.2838 12.2381 12.2849 12.1473 12.1358 10.7624 14.0766 15.7963 17.7802 16.4952 17.8994 22.3298 28.3742 26.9814 25.6703 27.1688 28.4608 27.232 23.5685 28.2687 29.3979 29.5799 34.4532 34.8509 34.8207 36.8086 30.121 27.6397 34.1994 34.9922 32.3858 37.1583 43.55 38.0763 38.1282 43.4161 51.6831 54.528 61.7138 55.7088 53.7399 46.6408 47.0628 51.405 49.2217 52.6905 59.6376 54.605 45.2039 47.6379 54.9822 63.7453 56.594 69.3115 80.9986 97.6365 93.1123 90.7153 76.8677 79.0106 74.83 61.7883 63.9193 75.003 72.7752 60.1947 57.4882 61.1513 61.3765 52.0873 43.9517 41.6677 44.1391 35.447 39.3104 37.8004 32.331 31.4509 33.0926 33.222 34.6759 33.8067 29.6861 27.2015 25.7517 24.3226 24.7671 27.8367 26.1518 24.6855 25.9146 23.6448 25.8651 20.6644 17.2299 15.9775 18.5074 18.1398 19.3313 19.1808 15.6388 15.897 14.7342 11.7872 14.649 13.1728 14.9939 15.0176 16.0504 14.1704 14.3243 17.8807 19.7931 20.8591 17.7833 14.6775 15.1518 17.6757 18.2881 16.9604 17.1399 16.5784 20.8687 23.3667 25.7952 25.5559 24.5306 25.778 24.3993 27.765 28.8187 27.7735 27.0136 29.3072 32.9091 31.9997 33.9122 33.1409 33.3746 35.3599 30.9371 30.0799 36.7979 34.0951 40.0506 39.2276 45.4274 44.3346 42.6025 49.5218 39.8884 37.8215 36.1988 36.4206 36.5326 38.9042 39.2841 40.1366 43.7606 46.2916 47.3243 45.5207 45.1496 51.4183 50.2697 55.3326 56.8538 62.8655 58.7152 53.1597 48.4341 45.0228 41.895 38.3159 41.5775 32.4648 33.0355 32.1516 37.1202 38.0877 28.6921 28.7495 31.4485 26.709 24.0095 22.6443 24.2934 23.6353 21.1527 19.5164 19.4357 20.0692 17.7437 17.627 16.6002 14.0214 14.3627 16.8053 15.1871 17.0673 16.4536 14.1339 15.928 16.0624 15.5788 16.8004 16.7875 16.3429 13.7131 13.7998 11.4798 10.885 13.7108 14.0477 15.8595 17.4517 18.7876 17.6186 17.463 18.0695 14.4898 17.0888 16.7423 15.6678 13.5576 12.5025 16.7836 18.8892 18.7819 21.3209 22.0472 20.4051 21.5828 24.7552 25.5132 25.5322 25.509 25.2515 26.2233 27.7575 27.3847 30.816 31.2406 29.0279 34.247 37.5184 36.8779 37.9707 28.843 23.76 22.8086 23.3266 26.0096 28.9575 39.6436 48.4704 46.2125 54.6444 50.3948 55.306 50.3547 46.1727 51.0307 40.6599 38.8805 46.1884 46.1567 49.5421 55.7291 49.7133 54.527 57.6801 55.9929 65.7107 62.3152 56.4964 55.5906 58.2581 
Rain_input 0.100003 0.100867 0.103271 0.107208 0.112665 0.119626 0.128069 0.137969 0.149294 0.16201 0.176078 0.191453 0.208089 0.225935 0.244934 0.265029 0.286158 0.308255 0.331253 0.355079 0.379662 0.404924 0.430788 0.457175 0.484002 0.511187 0.538646 0.566294 0.594046 0.621817 0.649521 0.677071 0.704384 0.731375 0.75796 0.784058 0.809588 0.834471 0.858631 0.881993 0.904484 0.926036 0.946582 0.966059 0.984406 1.00157 1.01749 1.03212 1.04542 1.05735 1.06786 1.07693 1.08453 1.09064 1.09523 1.09829 1.09982 1.0998 1.09824 1.09514 1.09052 1.08438 1.07675 1.06764 1.05709 1.04514 1.03181 1.01714 1.00119 0.984003 0.96563 0.946128 0.925559 0.903985 0.881472 0.858092 0.833915 0.809016 0.783472 0.757362 0.730767 0.703768 0.676449 0.648894 0.621188 0.593417 0.565666 0.538021 0.510567 0.483389 0.456571 0.430196 0.404345 0.379097 0.354531 0.330722 0.307744 0.285668 0.264562 0.244491 0.225517 0.207699 0.19109 0.175744 0.161707 0.149022 0.137729 0.127862 0.119452 0.112525 0.107101 0.103199 0.10083 0.100001 0.100715 0.102969 0.106757 0.112067 0.118883 0.127183 0.136942 0.14813 0.160712 0.17465 0.1899 0.206416 0.224146 0.243036 0.263027 0.284058 0.306064 0.328977 0.352726 0.377238 0.402438 0.428247 0.454586 0.481373 0.508527 0.535963 0.563597 0.591343 0.619116 0.646829 0.674399 0.701738 0.728764 0.755392 0.781541 0.80713 0.83208 0.856313 0.879756 0.902335 0.923982 0.944628 0.964212 0.982671 0.99995 1.01599 1.03076 1.04419 1.05625 1.0669 1.07612 1.08386 1.09011 1.09485 1.09806 1.09974 1.09987 1.09846 1.09551 1.09103 1.08504 1.07755 1.06859 1.05818 1.04636 1.03316 1.01863 1.0028 0.985729 0.967469 0.948074 0.927606 0.906127 0.883703 0.860404 0.836301 0.811469 0.785985 0.759926 0.733375 0.706411 0.67912 0.651584 0.623889 0.596121 0.568364 0.540705 0.513229 0.48602 0.459164 0.432742 0.406836 0.381526 0.35689 0.333004 0.309942 0.287776 0.266572 0.246398 0.227314 0.209381 0.192652 0.177181 0.163014 0.150196 0.138766 0.128759 0.120206 0.113133 0.107563 0.103512 0.100993 0.100014 0.100578 0.102682 0.106322 0.111484 0.118154 0.126311 0.135929 0.146979 0.159428 0.173235 0.18836 0.204754 0.222368 0.241148 0.261034 0.281967 0.303881 0.326709 0.35038 0.374821 0.399957 0.42571 0.452001 0.478749 0.50587 0.533283 0.560901 0.58864 0.616414 0.644137 0.671724 0.69909 0.726149 0.75282 0.779019 0.804666 0.829681 0.853988 0.877511 0.900177 0.921917 0.942664 0.962354 0.980926 0.998322 1.01449 1.02938 1.04294 1.05514 1.06593 1.07528 1.08317 1.08957 1.09445 1.09782 1.09964 1.09992 1.09866 1.09586 1.09154 1.08569 1.07835 1.06953 1.05926 1.04757 1.03451 1.0201 1.0044 0.987444 0.969297 0.95001 0.929644 0.90826 0.885925 
Output_flow 0.111235 0.285061 1.14342 1.35787 0.368888 0.521593 0.860284 0.510839 0.323249 0.769727 0.990397 
